Time: 263 - [Conveyor towards Queue 1] GOT Part 33
Time: 268 - [Conveyor towards Queue 2] PUT Part 32 in the Queue 2
Time: 272 - [Conveyor towards Queue 1] PUT Part 33 in the Queue 1
Time: 273 - [Machine 1] got Part 33 from Queue 1 (capacity= 0)
Time: 274 - [Conveyor towards Queue 5] PUT Part 17 in the Queue 5
! Using 'alternated' policy to allocate Part 31 to Queue 4
Time: 275 - [Conveyor towards Queue 4] GOT Part 31
Time: 275 - [Machine 2] got Part 32 from Queue 2 (capacity= 0)
Time: 275 - [Machine 5] got Part 17 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 5
Time: 279 - [Conveyor towards Queue 5] GOT Part 29
! Using 'alternated' policy to allocate Part 33 to Queue 2
Time: 284 - [Conveyor towards Queue 2] GOT Part 33
! Using 'alternated' policy to allocate Part 17 to Queue 1
Time: 285 - [Terminator] xxx Part 17 terminated xxx
Time: 285 - [Terminator] Part 34 replaced
Time: 285 - [Conveyor towards Queue 1] GOT Part 34
Time: 290 - [Conveyor towards Queue 5] PUT Part 29 in the Queue 5
Time: 291 - [Machine 5] got Part 29 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 32 to Queue 3
Time: 292 - [Conveyor towards Queue 3] GOT Part 32
Time: 294 - [Conveyor towards Queue 1] PUT Part 34 in the Queue 1
Time: 295 - [Machine 1] got Part 34 from Queue 1 (capacity= 0)
Time: 295 - [Conveyor towards Queue 2] PUT Part 33 in the Queue 2
Time: 295 - [Conveyor towards Queue 4] PUT Part 31 in the Queue 4
Time: 296 - [Machine 2] got Part 33 from Queue 2 (capacity= 0)
Time: 296 - [Machine 4] got Part 31 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 1
Time: 301 - [Terminator] xxx Part 29 terminated xxx
Time: 301 - [Terminator] Part 35 replaced
Time: 301 - [Conveyor towards Queue 1] GOT Part 35
! Using 'alternated' policy to allocate Part 34 to Queue 2
Time: 306 - [Conveyor towards Queue 2] GOT Part 34
Time: 310 - [Conveyor towards Queue 1] PUT Part 35 in the Queue 1
Time: 311 - [Machine 1] got Part 35 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 33 to Queue 4
Time: 313 - [Conveyor towards Queue 4] GOT Part 33
Time: 315 - [Conveyor towards Queue 3] PUT Part 32 in the Queue 3
Time: 317 - [Conveyor towards Queue 2] PUT Part 34 in the Queue 2
Time: 318 - [Machine 2] got Part 34 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 35 to Queue 2
Time: 322 - [Conveyor towards Queue 2] GOT Part 35
! Using 'alternated' policy to allocate Part 19 to Queue 5
Time: 323 - [Conveyor towards Queue 5] GOT Part 19
Time: 323 - [Machine 3] got Part 20 from Queue 3 (capacity= 6)
Time: 333 - [Conveyor towards Queue 2] PUT Part 35 in the Queue 2
Time: 333 - [Conveyor towards Queue 4] PUT Part 33 in the Queue 4
! Using 'alternated' policy to allocate Part 31 to Queue 5
Time: 334 - [Conveyor towards Queue 5] GOT Part 31
Time: 334 - [Machine 4] got Part 33 from Queue 4 (capacity= 0)
Time: 334 - [Conveyor towards Queue 5] PUT Part 19 in the Queue 5
! Using 'alternated' policy to allocate Part 34 to Queue 3
Time: 335 - [Conveyor towards Queue 3] GOT Part 34
Time: 335 - [Machine 2] got Part 35 from Queue 2 (capacity= 0)
Time: 335 - [Machine 5] got Part 19 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 19 to Queue 1
Time: 345 - [Terminator] xxx Part 19 terminated xxx
Time: 345 - [Terminator] Part 36 replaced
Time: 345 - [Conveyor towards Queue 1] GOT Part 36
Time: 345 - [Conveyor towards Queue 5] PUT Part 31 in the Queue 5
=== Reading all the events from table: digital_log ===
(1, 0, 'Machine 2', 'Started', 'Part 18', 'Queue 2', None, None)
(38, 105, 'Machine 5', 'Finished', 'Part 11', 'Queue 1', None, None)
(39, 105, 'Machine 5', 'Started', 'Part 18', 'Queue 5', None, None)
(40, 115, 'Machine 5', 'Finished', 'Part 18', 'Queue 1', None, None)
(41, 115, 'Machine 1', 'Started', 'Part 26', 'Queue 1', None, None)
(42, 119, 'Machine 2', 'Finished', 'Part 24', 'Queue 3', None, None)
(43, 119, 'Machine 2', 'Started', 'Part 25', 'Queue 2', None, None)
(44, 126, 'Machine 4', 'Finished', 'Part 19', 'Queue 5', None, None)
(45, 126, 'Machine 4', 'Started', 'Part 21', 'Queue 4', None, None)
(46, 126, 'Machine 1', 'Finished', 'Part 26', 'Queue 2', None, None)
(47, 126, 'Machine 1', 'Started', 'Part 27', 'Queue 1', None, None)
(48, 136, 'Machine 2', 'Finished', 'Part 25', 'Queue 4', None, None)
(49, 137, 'Machine 1', 'Finished', 'Part 27', 'Queue 2', None, None)
(50, 138, 'Machine 2', 'Started', 'Part 26', 'Queue 2', None, None)
(51, 138, 'Machine 5', 'Started', 'Part 19', 'Queue 5', None, None)
(52, 143, 'Machine 3', 'Finished', 'Part 13', 'Queue 5', None, None)
(53, 143, 'Machine 3', 'Started', 'Part 15', 'Queue 3', None, None)
(54, 148, 'Machine 5', 'Finished', 'Part 19', 'Queue 1', None, None)
### ============ Simulation Done ============ ###
> Predicting RCT for Part 19...
> RCT for Part 19: 148
____________________________________________
------ RCT Services Results: ------
Part 19: [348, 345, 148]
____________________________________________
 29 March 16:21:31 |Running RCT Checking....
----- RCT Check Results ----
gain_dict: {'Part 19': [0.008620689655172376, 0.5747126436781609]}
feeback_dict:  {'Part 19': (True, 1, 0.5747126436781609)}

29 March 16:21:31 |!!!!!!!!! Optimized Path Found for Part 19 !!!!!!!!!
> Best Path: Path 2
> Gain: 57.471 %
> Path:
|- Conveyor towards Queue 4
 29 March 16:21:31 |Running Feedback Publishing for 'Part 19'....
Predictions done, but not publishing results... Flag to Publish: False
--- Settings of the Prediction ---
|-- Part ID: Part 19
|-- Model Path used: models/5s_determ/1680099678_35.json
sleeping...
waking up!
 29 March 16:21:32 |[External Service] System RCT completed. Next Service (n° 36): 29 March 16:21:35
29 March 16:21:32 |[Internal Service] Starting Synchronization n° 36
--- Model Path being used: models/5s_determ/1680099693_36.json
time_pointers table exists
29 March 16:21:32 |[WARNING][interfaceDB.py/find_line_ID_start_end()] Changed Start Time by force because a initial trace was 'Finished'.
Start Time ID assigned by force using the previous End Time ID as reference
---------- Pointer Status Initial ----------
Start Time: 1680099670
Start Time ID: 120

End Time: 1680099680
End Time ID: 121
-------------------------------------
 29 March 16:21:32 |[interfaceDB.py/update_end_time] Pointer End Time updated from 121 to 122
-------- Printing the traces: --------
(120, None, 'Machine 2', 'Started', 'Part 18', 'Queue 2', '29 March 16:21:09', 1680099670)
(121, None, 'Machine 1', 'Finished', 'Part 22', 'Queue 2', '29 March 16:21:18', 1680099678)
(122, None, 'Machine 4', 'Finished', 'Part 14', 'Queue 5', '29 March 16:21:21', 1680099681)
---------- Pointer Status Updated ----------
Start Time: 1680099670
Start Time ID: 120

End Time: 1680099681
End Time ID: 122
-------------------------------------
parts_zero: []
 29 March 16:21:32 |-----------------------------------------------------------------
 29 March 16:21:32 |Big picture BEFORE Sync
 ------------ ZONE ID: 1 ------------
Parts in Queue: []
Part in Machine: ['Part 22']
 ------------ ZONE ID: 2 ------------
Parts in Queue: ['Part 18', 'Part 19', 'Part 20', 'Part 21']
Part in Machine: []
 ------------ ZONE ID: 3 ------------
Parts in Queue: ['Part 11', 'Part 13', 'Part 15', 'Part 17']
Part in Machine: ['Part 9']
 ------------ ZONE ID: 4 ------------
Parts in Queue: ['Part 16']
Part in Machine: ['Part 14']
 ------------ ZONE ID: 5 ------------
Parts in Queue: []
Part in Machine: []
 29 March 16:21:32 |-----------------------------------------------------------------
--------- Step by Step Sync ---------
 29 March 16:21:32 |Event - machine_name: Machine 2, status: Started, part_id: Part 18, queue_name: Queue 2
 ------------ ZONE ID: 1 ------------
Parts in Queue: []
Part in Machine: ['Part 22']
 ------------ ZONE ID: 2 ------------
Parts in Queue: ['Part 19', 'Part 20', 'Part 21']
Part in Machine: ['Part 18']
 ------------ ZONE ID: 3 ------------
Parts in Queue: ['Part 11', 'Part 13', 'Part 15', 'Part 17']
Part in Machine: ['Part 9']
 ------------ ZONE ID: 4 ------------
Parts in Queue: ['Part 16']
Part in Machine: ['Part 14']
 ------------ ZONE ID: 5 ------------
Parts in Queue: []
Part in Machine: []
 29 March 16:21:32 |Event - machine_name: Machine 1, status: Finished, part_id: Part 22, queue_name: Queue 2
 ------------ ZONE ID: 1 ------------
Parts in Queue: []
Part in Machine: []
 ------------ ZONE ID: 2 ------------
Parts in Queue: ['Part 19', 'Part 20', 'Part 21', 'Part 22']
Part in Machine: ['Part 18']
 ------------ ZONE ID: 3 ------------
Parts in Queue: ['Part 11', 'Part 13', 'Part 15', 'Part 17']
Part in Machine: ['Part 9']
 ------------ ZONE ID: 4 ------------
Parts in Queue: ['Part 16']
Part in Machine: ['Part 14']
 ------------ ZONE ID: 5 ------------
Parts in Queue: []
Part in Machine: []
 29 March 16:21:32 |Event - machine_name: Machine 4, status: Finished, part_id: Part 14, queue_name: Queue 5
 ------------ ZONE ID: 1 ------------
Parts in Queue: []
Part in Machine: []
 ------------ ZONE ID: 2 ------------
Parts in Queue: ['Part 19', 'Part 20', 'Part 21', 'Part 22']
Part in Machine: ['Part 18']
 ------------ ZONE ID: 3 ------------
Parts in Queue: ['Part 11', 'Part 13', 'Part 15', 'Part 17']
Part in Machine: ['Part 9']
 ------------ ZONE ID: 4 ------------
Parts in Queue: ['Part 16']
Part in Machine: []
 ------------ ZONE ID: 5 ------------
Parts in Queue: ['Part 14']
Part in Machine: []
 29 March 16:21:32 |-----------------------------------------------------------------
 29 March 16:21:32 |Big picture AFTER Sync
 ------------ ZONE ID: 1 ------------
Parts in Queue: []
Part in Machine: []
 ------------ ZONE ID: 2 ------------
Parts in Queue: ['Part 19', 'Part 20', 'Part 21', 'Part 22']
Part in Machine: ['Part 18']
 ------------ ZONE ID: 3 ------------
Parts in Queue: ['Part 11', 'Part 13', 'Part 15', 'Part 17']
Part in Machine: ['Part 9']
 ------------ ZONE ID: 4 ------------
Parts in Queue: ['Part 16']
Part in Machine: []
 ------------ ZONE ID: 5 ------------
Parts in Queue: ['Part 14']
Part in Machine: []
 29 March 16:21:32 |-----------------------------------------------------------------
29 March 16:21:32 |[Internal Service] System Synchronized. Next Sync (n° 37): 29 March 16:21:35
 29 March 16:21:32 |[External Service] Starting RCT Service (n° 36)
--- Model Path being used: models/5s_determ/1680099693_36.json
digital_database_path: databases/5s_determ/digital_database.db
ID_database_path: databases/5s_determ/ID_database.db
exp_database_path: databases/5s_determ/exp_database.db
 29 March 16:21:32 |Running Path Scenarios Generation....
====== Paths Created ======
---- Path 1 ----
Conveyor towards Queue 3
---- Path 2 ----
Conveyor towards Queue 4
========================
-----  generate_path_scenarios results -----
path_scenarios : [[<dtwinpylib.dtwinpy.components.Conveyor object at 0x000002382B9A32D0>], [<dtwinpylib.dtwinpy.components.Conveyor object at 0x000002382BA7E1D0>]]
 29 March 16:21:32 |Getting Parts Making Decisions....
 29 March 16:21:32 |Running Path Simulation....
--- Parts Making Decisions: ---
Part 20
29 March 16:21:32 |------- Part 20 is making a decision... Starting paths simulations -------
====================================== Simulation AS IS for Part 20 ======================================
parts_branch_queue_vect = [('Part 14', None), ('Part 13', None), ('Part 16', None), ('Part 15', None), ('Part 19', None), ('Part 17', None), ('Part 21', None), ('Part 18', None), ('Part 9', None), ('Part 20', None), ('Part 11', None), ('Part 22', None)]
### ============ Simulation Started ============ ###
Time: 0 - [Machine 4] got Part 16 from Queue 4 (capacity= 0)
Time: 0 - [Machine 5] got Part 14 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 18 to Queue 4
Time: 6 - [Conveyor towards Queue 4] GOT Part 18
Time: 6 - [Machine 2] got Part 19 from Queue 2 (capacity= 3)
! Using 'alternated' policy to allocate Part 14 to Queue 1
Time: 10 - [Terminator] xxx Part 14 terminated xxx
Time: 10 - [Terminator] Part 23 replaced
Time: 10 - [Conveyor towards Queue 1] GOT Part 23
! Using 'alternated' policy to allocate Part 9 to Queue 5
Time: 12 - [Conveyor towards Queue 5] GOT Part 9
Time: 12 - [Machine 3] got Part 11 from Queue 3 (capacity= 3)
Time: 19 - [Conveyor towards Queue 1] PUT Part 23 in the Queue 1
Time: 20 - [Machine 1] got Part 23 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 19 to Queue 3
Time: 23 - [Conveyor towards Queue 3] GOT Part 19
Time: 23 - [Machine 2] got Part 20 from Queue 2 (capacity= 2)
Time: 23 - [Conveyor towards Queue 5] PUT Part 9 in the Queue 5
Time: 24 - [Machine 5] got Part 9 from Queue 5 (capacity= 0)
Time: 26 - [Conveyor towards Queue 4] PUT Part 18 in the Queue 4
! Using 'alternated' policy to allocate Part 23 to Queue 2
Time: 31 - [Conveyor towards Queue 2] GOT Part 23
! Using 'alternated' policy to allocate Part 9 to Queue 1
Time: 34 - [Terminator] xxx Part 9 terminated xxx
Time: 34 - [Terminator] Part 24 replaced
Time: 34 - [Conveyor towards Queue 1] GOT Part 24
! Using 'alternated' policy to allocate Part 16 to Queue 5
Time: 38 - [Conveyor towards Queue 5] GOT Part 16
Time: 38 - [Machine 4] got Part 18 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 20 to Queue 4
Time: 40 - [Conveyor towards Queue 4] GOT Part 20
Time: 40 - [Machine 2] got Part 21 from Queue 2 (capacity= 1)
Time: 42 - [Conveyor towards Queue 2] PUT Part 23 in the Queue 2
Time: 43 - [Conveyor towards Queue 1] PUT Part 24 in the Queue 1
Time: 44 - [Machine 1] got Part 24 from Queue 1 (capacity= 0)
Time: 46 - [Conveyor towards Queue 3] PUT Part 19 in the Queue 3
Time: 49 - [Conveyor towards Queue 5] PUT Part 16 in the Queue 5
Time: 50 - [Machine 5] got Part 16 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 24 to Queue 2
Time: 55 - [Conveyor towards Queue 2] GOT Part 24
! Using 'alternated' policy to allocate Part 21 to Queue 3
Time: 57 - [Conveyor towards Queue 3] GOT Part 21
Time: 57 - [Machine 2] got Part 22 from Queue 2 (capacity= 1)
! Using 'alternated' policy to allocate Part 16 to Queue 1
Time: 60 - [Terminator] xxx Part 16 terminated xxx
Time: 60 - [Terminator] Part 25 replaced
Time: 60 - [Conveyor towards Queue 1] GOT Part 25
Time: 60 - [Conveyor towards Queue 4] PUT Part 20 in the Queue 4
Time: 66 - [Conveyor towards Queue 2] PUT Part 24 in the Queue 2
Time: 69 - [Conveyor towards Queue 1] PUT Part 25 in the Queue 1
Time: 70 - [Machine 1] got Part 25 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 11 to Queue 5
Time: 72 - [Conveyor towards Queue 5] GOT Part 11
Time: 72 - [Machine 3] got Part 13 from Queue 3 (capacity= 3)
! Using 'alternated' policy to allocate Part 22 to Queue 4
Time: 74 - [Conveyor towards Queue 4] GOT Part 22
Time: 74 - [Machine 2] got Part 23 from Queue 2 (capacity= 1)
! Using 'alternated' policy to allocate Part 18 to Queue 5
Time: 76 - [Conveyor towards Queue 5] GOT Part 18
Time: 76 - [Machine 4] got Part 20 from Queue 4 (capacity= 0)
Time: 80 - [Conveyor towards Queue 3] PUT Part 21 in the Queue 3
! Using 'alternated' policy to allocate Part 25 to Queue 2
Time: 81 - [Conveyor towards Queue 2] GOT Part 25
Time: 83 - [Conveyor towards Queue 5] PUT Part 11 in the Queue 5
Time: 84 - [Machine 5] got Part 11 from Queue 5 (capacity= 0)
Time: 87 - [Conveyor towards Queue 5] PUT Part 18 in the Queue 5
! Using 'alternated' policy to allocate Part 23 to Queue 3
Time: 91 - [Conveyor towards Queue 3] GOT Part 23
Time: 91 - [Machine 2] got Part 24 from Queue 2 (capacity= 0)
Time: 92 - [Conveyor towards Queue 2] PUT Part 25 in the Queue 2
! Using 'alternated' policy to allocate Part 11 to Queue 1
Time: 94 - [Terminator] xxx Part 11 terminated xxx
Time: 94 - [Terminator] Part 26 replaced
Time: 94 - [Conveyor towards Queue 1] GOT Part 26
Time: 94 - [Machine 5] got Part 18 from Queue 5 (capacity= 0)
Time: 94 - [Conveyor towards Queue 4] PUT Part 22 in the Queue 4
Time: 103 - [Conveyor towards Queue 1] PUT Part 26 in the Queue 1
! Using 'alternated' policy to allocate Part 18 to Queue 1
Time: 104 - [Terminator] xxx Part 18 terminated xxx
Time: 104 - [Terminator] Part 27 replaced
Time: 104 - [Conveyor towards Queue 1] GOT Part 27
Time: 104 - [Machine 1] got Part 26 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 24 to Queue 4
Time: 108 - [Conveyor towards Queue 4] GOT Part 24
Time: 108 - [Machine 2] got Part 25 from Queue 2 (capacity= 0)
Time: 113 - [Conveyor towards Queue 1] PUT Part 27 in the Queue 1
! Using 'alternated' policy to allocate Part 20 to Queue 5
Time: 114 - [Conveyor towards Queue 5] GOT Part 20
Time: 114 - [Machine 4] got Part 22 from Queue 4 (capacity= 0)
Time: 114 - [Conveyor towards Queue 3] PUT Part 23 in the Queue 3
! Using 'alternated' policy to allocate Part 26 to Queue 2
Time: 115 - [Conveyor towards Queue 2] GOT Part 26
Time: 115 - [Machine 1] got Part 27 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 25 to Queue 3
Time: 125 - [Conveyor towards Queue 3] GOT Part 25
Time: 125 - [Conveyor towards Queue 5] PUT Part 20 in the Queue 5
! Using 'alternated' policy to allocate Part 27 to Queue 2
Time: 126 - [Conveyor towards Queue 2] GOT Part 27
Time: 126 - [Machine 5] got Part 20 from Queue 5 (capacity= 0)
Time: 126 - [Conveyor towards Queue 2] PUT Part 26 in the Queue 2
Time: 127 - [Machine 2] got Part 26 from Queue 2 (capacity= 0)
Time: 128 - [Conveyor towards Queue 4] PUT Part 24 in the Queue 4
! Using 'alternated' policy to allocate Part 13 to Queue 5
Time: 132 - [Conveyor towards Queue 5] GOT Part 13
Time: 132 - [Machine 3] got Part 15 from Queue 3 (capacity= 4)
! Using 'alternated' policy to allocate Part 20 to Queue 1
Time: 136 - [Terminator] xxx Part 20 terminated xxx
Time: 136 - [Terminator] Part 28 replaced
Time: 136 - [Conveyor towards Queue 1] GOT Part 28
=== Reading all the events from table: digital_log ===
(1, 0, 'Machine 4', 'Started', 'Part 16', 'Queue 4', None, None)
(2, 0, 'Machine 5', 'Started', 'Part 14', 'Queue 5', None, None)
(3, 6, 'Machine 2', 'Finished', 'Part 18', 'Queue 4', None, None)
(4, 6, 'Machine 2', 'Started', 'Part 19', 'Queue 2', None, None)
(5, 10, 'Machine 5', 'Finished', 'Part 14', 'Queue 1', None, None)
(6, 12, 'Machine 3', 'Finished', 'Part 9', 'Queue 5', None, None)
(7, 12, 'Machine 3', 'Started', 'Part 11', 'Queue 3', None, None)
(8, 20, 'Machine 1', 'Started', 'Part 23', 'Queue 1', None, None)
(9, 23, 'Machine 2', 'Finished', 'Part 19', 'Queue 3', None, None)
(10, 23, 'Machine 2', 'Started', 'Part 20', 'Queue 2', None, None)
(11, 24, 'Machine 5', 'Started', 'Part 9', 'Queue 5', None, None)
(12, 31, 'Machine 1', 'Finished', 'Part 23', 'Queue 2', None, None)
(13, 34, 'Machine 5', 'Finished', 'Part 9', 'Queue 1', None, None)
(14, 38, 'Machine 4', 'Finished', 'Part 16', 'Queue 5', None, None)
(15, 38, 'Machine 4', 'Started', 'Part 18', 'Queue 4', None, None)
(16, 40, 'Machine 2', 'Finished', 'Part 20', 'Queue 4', None, None)
(17, 40, 'Machine 2', 'Started', 'Part 21', 'Queue 2', None, None)
(18, 44, 'Machine 1', 'Started', 'Part 24', 'Queue 1', None, None)
(19, 50, 'Machine 5', 'Started', 'Part 16', 'Queue 5', None, None)
(20, 55, 'Machine 1', 'Finished', 'Part 24', 'Queue 2', None, None)
(21, 57, 'Machine 2', 'Finished', 'Part 21', 'Queue 3', None, None)
(22, 57, 'Machine 2', 'Started', 'Part 22', 'Queue 2', None, None)
(23, 60, 'Machine 5', 'Finished', 'Part 16', 'Queue 1', None, None)
(24, 70, 'Machine 1', 'Started', 'Part 25', 'Queue 1', None, None)
(25, 72, 'Machine 3', 'Finished', 'Part 11', 'Queue 5', None, None)
(26, 72, 'Machine 3', 'Started', 'Part 13', 'Queue 3', None, None)
(27, 74, 'Machine 2', 'Finished', 'Part 22', 'Queue 4', None, None)
(28, 74, 'Machine 2', 'Started', 'Part 23', 'Queue 2', None, None)
(29, 76, 'Machine 4', 'Finished', 'Part 18', 'Queue 5', None, None)
(30, 76, 'Machine 4', 'Started', 'Part 20', 'Queue 4', None, None)
(31, 81, 'Machine 1', 'Finished', 'Part 25', 'Queue 2', None, None)
(32, 84, 'Machine 5', 'Started', 'Part 11', 'Queue 5', None, None)
(33, 91, 'Machine 2', 'Finished', 'Part 23', 'Queue 3', None, None)
(34, 91, 'Machine 2', 'Started', 'Part 24', 'Queue 2', None, None)
(35, 94, 'Machine 5', 'Finished', 'Part 11', 'Queue 1', None, None)
(36, 94, 'Machine 5', 'Started', 'Part 18', 'Queue 5', None, None)
(37, 104, 'Machine 5', 'Finished', 'Part 18', 'Queue 1', None, None)
(38, 104, 'Machine 1', 'Started', 'Part 26', 'Queue 1', None, None)
(39, 108, 'Machine 2', 'Finished', 'Part 24', 'Queue 4', None, None)
(40, 108, 'Machine 2', 'Started', 'Part 25', 'Queue 2', None, None)
(41, 114, 'Machine 4', 'Finished', 'Part 20', 'Queue 5', None, None)
(42, 114, 'Machine 4', 'Started', 'Part 22', 'Queue 4', None, None)
(43, 115, 'Machine 1', 'Finished', 'Part 26', 'Queue 2', None, None)
(44, 115, 'Machine 1', 'Started', 'Part 27', 'Queue 1', None, None)
(45, 125, 'Machine 2', 'Finished', 'Part 25', 'Queue 3', None, None)
(46, 126, 'Machine 1', 'Finished', 'Part 27', 'Queue 2', None, None)
(47, 126, 'Machine 5', 'Started', 'Part 20', 'Queue 5', None, None)
(48, 127, 'Machine 2', 'Started', 'Part 26', 'Queue 2', None, None)
(49, 132, 'Machine 3', 'Finished', 'Part 13', 'Queue 5', None, None)
(50, 132, 'Machine 3', 'Started', 'Part 15', 'Queue 3', None, None)
(51, 136, 'Machine 5', 'Finished', 'Part 20', 'Queue 1', None, None)
### ============ Simulation Done ============ ###
> Predicting RCT for Part 20...
> RCT for Part 20: 136
parts_branch_queue_vect = [('Part 14', None), ('Part 13', None), ('Part 16', None), ('Part 15', None), ('Part 19', None), ('Part 17', None), ('Part 21', None), ('Part 18', None), ('Part 9', None), ('Part 20', None), ('Part 11', None), ('Part 22', None)]
====================================== Running Scenario for Part 20 | Path 1 ======================================
--- Showing Path for Part 20 ---
|-- Conveyor towards Queue 3
---
### ============ Simulation Started ============ ###
Time: 0 - [Machine 4] got Part 16 from Queue 4 (capacity= 0)
Time: 0 - [Machine 5] got Part 14 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 18 to Queue 4
Time: 6 - [Conveyor towards Queue 4] GOT Part 18
Time: 6 - [Machine 2] got Part 19 from Queue 2 (capacity= 3)
! Using 'alternated' policy to allocate Part 14 to Queue 1
Time: 10 - [Terminator] xxx Part 14 terminated xxx
Time: 10 - [Terminator] Part 23 replaced
Time: 10 - [Conveyor towards Queue 1] GOT Part 23
! Using 'alternated' policy to allocate Part 9 to Queue 5
Time: 12 - [Conveyor towards Queue 5] GOT Part 9
Time: 12 - [Machine 3] got Part 11 from Queue 3 (capacity= 3)
Time: 19 - [Conveyor towards Queue 1] PUT Part 23 in the Queue 1
Time: 20 - [Machine 1] got Part 23 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 19 to Queue 3
Time: 23 - [Conveyor towards Queue 3] GOT Part 19
Time: 23 - [Machine 2] got Part 20 from Queue 2 (capacity= 2)
Time: 23 - [Conveyor towards Queue 5] PUT Part 9 in the Queue 5
Time: 24 - [Machine 5] got Part 9 from Queue 5 (capacity= 0)
Time: 26 - [Conveyor towards Queue 4] PUT Part 18 in the Queue 4
! Using 'alternated' policy to allocate Part 23 to Queue 2
Time: 31 - [Conveyor towards Queue 2] GOT Part 23
! Using 'alternated' policy to allocate Part 9 to Queue 1
Time: 34 - [Terminator] xxx Part 9 terminated xxx
Time: 34 - [Terminator] Part 24 replaced
Time: 34 - [Conveyor towards Queue 1] GOT Part 24
! Using 'alternated' policy to allocate Part 16 to Queue 5
Time: 38 - [Conveyor towards Queue 5] GOT Part 16
Time: 38 - [Machine 4] got Part 18 from Queue 4 (capacity= 0)
Time: 40 - [Conveyor towards Queue 3] GOT Part 20
Time: 40 - [Machine 2] got Part 21 from Queue 2 (capacity= 1)
Time: 42 - [Conveyor towards Queue 2] PUT Part 23 in the Queue 2
Time: 43 - [Conveyor towards Queue 1] PUT Part 24 in the Queue 1
Time: 44 - [Machine 1] got Part 24 from Queue 1 (capacity= 0)
Time: 46 - [Conveyor towards Queue 3] PUT Part 19 in the Queue 3
Time: 49 - [Conveyor towards Queue 5] PUT Part 16 in the Queue 5
Time: 50 - [Machine 5] got Part 16 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 24 to Queue 2
Time: 55 - [Conveyor towards Queue 2] GOT Part 24
! Using 'alternated' policy to allocate Part 21 to Queue 4
Time: 57 - [Conveyor towards Queue 4] GOT Part 21
Time: 57 - [Machine 2] got Part 22 from Queue 2 (capacity= 1)
! Using 'alternated' policy to allocate Part 16 to Queue 1
Time: 60 - [Terminator] xxx Part 16 terminated xxx
Time: 60 - [Terminator] Part 25 replaced
Time: 60 - [Conveyor towards Queue 1] GOT Part 25
Time: 63 - [Conveyor towards Queue 3] PUT Part 20 in the Queue 3
Time: 66 - [Conveyor towards Queue 2] PUT Part 24 in the Queue 2
Time: 69 - [Conveyor towards Queue 1] PUT Part 25 in the Queue 1
Time: 70 - [Machine 1] got Part 25 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 11 to Queue 5
Time: 72 - [Conveyor towards Queue 5] GOT Part 11
Time: 72 - [Machine 3] got Part 13 from Queue 3 (capacity= 4)
! Using 'alternated' policy to allocate Part 22 to Queue 3
Time: 74 - [Conveyor towards Queue 3] GOT Part 22
Time: 74 - [Machine 2] got Part 23 from Queue 2 (capacity= 1)
! Using 'alternated' policy to allocate Part 18 to Queue 5
Time: 76 - [Conveyor towards Queue 5] GOT Part 18
Time: 77 - [Conveyor towards Queue 4] PUT Part 21 in the Queue 4
Time: 78 - [Machine 4] got Part 21 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 25 to Queue 2
Time: 81 - [Conveyor towards Queue 2] GOT Part 25
Time: 83 - [Conveyor towards Queue 5] PUT Part 11 in the Queue 5
Time: 84 - [Machine 5] got Part 11 from Queue 5 (capacity= 0)
Time: 87 - [Conveyor towards Queue 5] PUT Part 18 in the Queue 5
! Using 'alternated' policy to allocate Part 23 to Queue 4
Time: 91 - [Conveyor towards Queue 4] GOT Part 23
Time: 91 - [Machine 2] got Part 24 from Queue 2 (capacity= 0)
Time: 92 - [Conveyor towards Queue 2] PUT Part 25 in the Queue 2
! Using 'alternated' policy to allocate Part 11 to Queue 1
Time: 94 - [Terminator] xxx Part 11 terminated xxx
Time: 94 - [Terminator] Part 26 replaced
Time: 94 - [Conveyor towards Queue 1] GOT Part 26
Time: 94 - [Machine 5] got Part 18 from Queue 5 (capacity= 0)
Time: 97 - [Conveyor towards Queue 3] PUT Part 22 in the Queue 3
Time: 103 - [Conveyor towards Queue 1] PUT Part 26 in the Queue 1
! Using 'alternated' policy to allocate Part 18 to Queue 1
Time: 104 - [Terminator] xxx Part 18 terminated xxx
